id,Job Satisfaction,Salary,Salary Unit,Location,Job Title,Firm Type,Firm Size,Health Insurance,Overtime,Vacation Days,Annual Bonus,Work Status,Years of Experience,Age,Gender,Licensed,Undergraduate School,Graduate School,Post-Graduate School,Date,Year,Latitude,Longitude,CPIAUCSL,Inflation Adjusted Salary
20045,8,87000,year,"Houston, TX",Project Architect,Corporate,501+,Yes,No Overtime,21.0,10000.0,Full-time,8-10,26-30,Male,No,Texas A&M University,University of Houston,,2024-08-01,2024,29.7589382,-95.3676974,314.121,87369.19212660092
20043,8,65000,year,"Boston, MA",Designer,Corporate,31-50,Yes,,,5000.0,,6-7,26-30,Female,No,,,,2024-08-01,2024,42.3554334,-71.060511,314.121,65275.833198035165
20042,10,70000,year,"Boston, MA",Designer,Other,16-30,Yes,,15.0,,Full-time,2,21-25,Female,No,,,,2024-08-01,2024,42.3554334,-71.060511,314.121,70297.05113634556
20041,8,63000,year,"Boston, MA",Junior Architect,Corporate,31-50,Yes,Unpaid Overtime,36.0,10000.0,Full-time,2,21-25,Male,No,Syracuse University,,,2024-08-01,2024,42.3554334,-71.060511,314.121,63267.346022711004
20039,6,74000,year,"Seattle, WA",Intermediate Designer,Boutique,6-10,Yes,Unpaid Overtime,15.0,1500.0,Full-time,6-7,26-30,Female,No,Massachussets College of Art and Design,Tulane University,,2024-08-01,2024,47.6038321,-122.330062,314.121,74314.02548699388
20038,8,78000,year,Florida,Designer,,201-500,Yes,,,,,6-7,31-35,Female,No,,,,2024-08-01,2024,27.7567667,-81.4639835,314.121,78330.9998376422
20036,8,64480,hour,"Washington, DC",Designer,,6-10,,Paid Overtime,10.0,,Full-time,3-5,26-30,Female,No,,,,2024-08-01,2024,38.8950368,-77.0365427,314.121,64753.626532450886
20033,8,64000,year,"Chicago, IL",Junior Architect,Corporate,501+,Yes,No Overtime,17.0,,Full-time,1,21-25,Male,No,,School of the Art Institute of Chicago,,2024-08-01,2024,41.8755616,-87.6244212,314.121,64271.589610373085
20031,8,72000,year,"Boston, MA",Designer,Corporate,31-50,Yes,Unpaid Overtime,25.0,3000.0,Full-time,3-5,26-30,Female,No,,Rhode Island School of Design (RISD),,2024-08-01,2024,42.3554334,-71.060511,314.121,72305.53831166972
20030,10,65000,year,"Glens Falls, NY",Designer,Boutique,16-30,Yes,Unpaid Overtime,10.0,,Full-time,< 1,21-25,Male,No,University at Buffalo,University at Buffalo,,2024-08-01,2024,43.309941,-73.644447,314.121,65275.833198035165
20029,8,148000,year,"Irvine, CA",Senior Architect,Corporate,201-500,Yes,No Overtime,,25000.0,Full-time,21-25,41-45,Male,Yes,,,,2024-08-01,2024,33.6856969,-117.825981,314.121,148628.05097398776
20028,5,102000,year,"New York, NY",Project Architect,Starchitect,31-50,Yes,Unpaid Overtime,,,Full-time,8-10,31-35,Male,Yes,,,,2024-08-01,2024,40.7127281,-74.0060152,314.121,102432.8459415321
20027,5,94000,year,"Oak Brook, IL",Job Captain,Corporate,101-200,,Unpaid Overtime,21.0,6000.0,Full-time,16-20,41-45,Male,No,The University of Kansas,,,2024-08-01,2024,41.8328085,-87.9289504,314.121,94398.89724023547
20026,7,135000,year,"New York, NY",Project Manager,Other,501+,Yes,No Overtime,21.0,,Full-time,11-15,36-40,Male,No,The Catholic University of America,Northeastern University,,2024-08-01,2024,40.7127281,-74.0060152,314.121,135572.88433438074
20025,7,55000,year,"Boston, MA",Job Captain,Individual,6-10,,,,,Full-time,2,26-30,Female,No,Sheridan College,Boston Architectural College (BAC),,2024-08-01,2024,42.3554334,-71.060511,314.121,55233.39732141437
20024,7,100000,year,"Fargo, ND",Senior Architect,Individual,6-10,Yes,,20.0,,Full-time,11-15,36-40,Female,Yes,,,,2024-08-01,2024,46.877229,-96.789821,314.121,100424.35876620794
20023,5,90000,year,"Boca Raton, FL",Project Manager,Corporate,31-50,Yes,No Overtime,20.0,,Full-time,8-10,41-45,Female,Yes,,,,2024-08-01,2024,26.3586885,-80.0830984,314.121,90381.92288958715
20022,9,52000,year,"Chicago, IL",Associate,Corporate,101-200,Yes,,16.0,,Full-time,1,21-25,Female,No,University of Kentucky,School of the Art Institute of Chicago,,2024-08-01,2024,41.8755616,-87.6244212,314.121,52220.66655842813
20021,5,68000,year,"Greenville, SC",Project Architect,Other,31-50,,Unpaid Overtime,14.0,5000.0,Full-time,8-10,31-35,Female,Yes,,,,2024-08-01,2024,34.851354,-82.3984882,314.121,68288.5639610214
20020,7,54000,year,"Cookeville, TN",Senior Designer,Other,11-15,,Paid Overtime,12.0,1600.0,Full-time,3-5,26-30,Male,No,,,,2024-08-01,2024,36.1623886,-85.4997057,314.121,54229.15373375229
20019,4,73009,year,"New York, NY",Project Manager,Boutique,11-15,Yes,Unpaid Overtime,12.0,,Full-time,3-5,26-30,Female,No,,Pratt Institute,,2024-08-01,2024,40.7127281,-74.0060152,314.121,73318.82009162076
20017,4,475000,year,"New York, NY",Owner,Individual,1,,Paid Overtime,,,Full-time,16-20,46-50,Male,Yes,Columbia University,University of Illinois Chicago,,2024-08-01,2024,40.7127281,-74.0060152,314.121,477015.70413948776
20016,7,65000,year,"Dallas, TX",Project Architect,Boutique,2-5,Yes,No Overtime,,,,8-10,31-35,Male,Yes,,,,2024-08-01,2024,32.7762719,-96.7968559,314.121,65275.833198035165
20015,7,85000,year,"Detroit, MI",Senior Architect,Other,16-30,Yes,Unpaid Overtime,25.0,,Full-time,8-10,36-40,Female,Yes,,,,2024-08-01,2024,42.3315509,-83.0466403,314.121,85360.70495127676
20014,1,93000,year,"New York, NY",Associate,Corporate,501+,Yes,Unpaid Overtime,27.0,,Full-time,6-7,31-35,Female,No,,,,2024-08-01,2024,40.7127281,-74.0060152,314.121,93394.65365257338
20013,3,55000,year,"Boulder, CO",Designer,,6-10,Yes,Unpaid Overtime,10.0,400.0,Full-time,< 1,21-25,Male,No,University of Colorado at Boulder,,,2024-08-01,2024,40.0149856,-105.270545,314.121,55233.39732141437
20012,7,125000,year,"Atlanta, GA",Technical Architect,Other,16-30,Yes,Unpaid Overtime,15.0,5000.0,Full-time,11-15,36-40,Male,Yes,Auburn University,,,2024-08-01,2024,33.7489924,-84.3902644,314.121,125530.44845775994
20011,4,57000,year,"Boulder, CO",Designer,Other,16-30,Yes,Unpaid Overtime,10.0,1000.0,Full-time,2,26-30,Female,No,,,,2024-08-01,2024,40.0149856,-105.270545,314.121,57241.88449673853
20009,8,60000,year,"King City, CA",Intermediate Architect,Other,11-15,,Paid Overtime,15.0,,Full-time,< 1,21-25,Male,No,Hartnell College,Academy Of Art University,,2024-08-01,2024,36.2135325,-121.12864159269488,314.121,60254.615259724764
20008,7,75000,year,"Chicago, IL",Designer,Corporate,11-15,Yes,Unpaid Overtime,10.0,8000.0,Full-time,6-7,31-35,Male,No,,,,2024-07-01,2024,41.8755616,-87.6244212,313.534,75459.2803332334
20006,4,95000,year,"Tampa, FL",Project Manager,Corporate,31-50,Yes,Unpaid Overtime,15.0,4000.0,Full-time,8-10,31-35,Male,No,,,,2024-07-01,2024,27.9477595,-82.458444,313.534,95581.75508876231
20005,7,104000,year,"San Diego, CA",Associate,Boutique,2-5,Yes,Unpaid Overtime,15.0,20000.0,Full-time,11-15,31-35,Female,Yes,Portland State University,NewSchool of Architecture & Design,,2024-07-01,2024,32.7174202,-117.162772,313.534,104636.86872875031
20004,2,69680,year,"New Haven, CT",Designer,Starchitect,101-200,Yes,Paid Overtime,18.0,4000.0,,3,26-30,Male,No,,,,2024-07-01,2024,41.3082138,-72.9250518,313.534,70106.70204826271
20003,10,116480,hour,"Basalt, CO",Project Manager,Boutique,2-5,,Unpaid Overtime,20.0,5000.0,Full-time,31-40,56-60,Male,No,Pontificia Universidad Católica de Chile,,,2024-07-01,2024,39.3688731,-107.032824,313.534,117193.29297620036
20002,8,85000,year,"Grand Junction, CO",Project Architect,Other,11-15,Yes,Unpaid Overtime,10.0,1500.0,Full-time,21-25,46-50,Male,Yes,,,,2024-07-01,2024,39.0672568,-108.56448,313.534,85520.51771099785
20001,7,130000,year,"Boston, MA",Project Architect,Boutique,16-30,Yes,Unpaid Overtime,20.0,3000.0,Full-time,8-10,36-40,Male,Yes,Rice University,Rice University,,2024-07-01,2024,42.3554334,-71.060511,313.534,130796.0859109379
20000,10,137500,year,"Overland Park, KS",Project Manager,Corporate,201-500,Yes,Unpaid Overtime,25.0,10000.0,Full-time,31-40,56-60,Male,Yes,Kansas State University,,,2024-07-01,2024,38.9742502,-94.6851702,313.534,138342.01394426124
19998,8,73000,year,"Eugene, OR",Project Architect,Boutique,16-30,Yes,No Overtime,10.0,3000.0,Full-time,3-5,26-30,Female,Yes,University of Oregon,,,2024-07-01,2024,44.0505054,-123.0950506,313.534,73447.03285768052
19997,9,105000,year,"Boston, MA",Job Captain,Other,11-15,Yes,No Overtime,10.0,,Full-time,8-10,31-35,Male,No,Boston Architectural College (BAC),,,2024-07-01,2024,42.3554334,-71.060511,313.534,105642.99246652676
19996,7,97000,year,"New York, NY",Intermediate Architect,Boutique,2-5,,No Overtime,14.0,2000.0,Full-time,3-5,26-30,Male,Yes,Auburn University,,,2024-07-01,2024,40.7127281,-74.0060152,313.534,97594.0025643152
19995,8,74880,hour,"San Francisco, CA",Project Manager,,6-10,Yes,Paid Overtime,15.0,1000.0,Full-time,3-5,26-30,Male,No,,,,2024-07-01,2024,37.7792588,-122.4193286,313.534,75338.54548470023
19994,7,120000,year,"San Francisco, CA",Project Architect,Corporate,501+,Yes,,15.0,5000.0,,6-7,31-35,Female,No,,University of Illinois at Urbana-Champaign,,2024-07-01,2024,37.7792588,-122.4193286,313.534,120734.84853317344
19992,10,127000,year,"Newark, NJ",Job Captain,Individual,2-5,,No Overtime,28.0,,Freelance,16-20,36-40,Male,No,Academy Of Art University,,,2024-07-01,2024,40.735657,-74.1723667,313.534,127777.71469760856
19991,4,84000,year,"Seattle, WA",Junior Architect,Corporate,201-500,Yes,Unpaid Overtime,16.0,3000.0,Full-time,3-5,26-30,Male,Yes,,,,2024-07-01,2024,47.6038321,-122.330062,313.534,84514.3939732214
19990,2,75000,year,"New York, NY",Junior Designer,Boutique,6-10,,Unpaid Overtime,15.0,1000.0,Full-time,2,21-25,Female,No,University of Minnesota,Pratt Institute,,2024-07-01,2024,40.7127281,-74.0060152,313.534,75459.2803332334
19989,7,76000,year,"Chattanooga, TN",Project Architect,Boutique,2-5,Yes,No Overtime,20.0,,Full-time,8-10,31-35,Male,Yes,The Ohio State University,,,2024-07-01,2024,35.0457219,-85.3094883,313.534,76465.40407100985
19988,9,125000,year,"Columbus, OH",Project Manager,Corporate,501+,Yes,Paid Overtime,15.0,125000.0,Full-time,11-15,36-40,Female,Yes,University of Cincinnati,University of Cincinnati,,2024-07-01,2024,39.9622601,-83.0007065,313.534,125765.46722205567
19987,9,68000,year,"Dearborn, MI",Intermediate Architect,Corporate,201-500,Yes,No Overtime,15.0,4500.0,Full-time,3,26-30,Female,No,Adrian College,University of Michigan,,2024-07-01,2024,42.3222599,-83.1763145,313.534,68416.41416879829
19985,10,103000,year,"Pittsburgh, PA",Principal,Corporate,16-30,Yes,Unpaid Overtime,25.0,10000.0,Full-time,16-20,41-45,Male,Yes,Kent State University,Kent State University,,2024-07-01,2024,40.4416941,-79.9900861,313.534,103630.74499097388
19984,7,77000,year,"Dallas, TX",Senior Architect,,6-10,,Unpaid Overtime,,3000.0,Full-time,8-10,31-35,Other,Yes,,,,2024-07-01,2024,32.7762719,-96.7968559,313.534,77471.5278087863
19983,8,116000,year,"San Francisco, CA",Project Architect,Corporate,101-200,Yes,Unpaid Overtime,15.0,6000.0,Full-time,11-15,31-35,Male,Yes,,,,2024-07-01,2024,37.7792588,-122.4193286,313.534,116710.35358206766
19982,7,65000,year,"Austin, TX",Designer,,16-30,,,,,,3,31-35,Male,No,,,,2024-07-01,2024,30.2711286,-97.7436995,313.534,65398.04295546895
19981,8,115000,year,"New York, NY",Senior Architect,Starchitect,16-30,Yes,Unpaid Overtime,15.0,,Full-time,8-10,31-35,Female,No,,Washington University in St. Louis,,2024-07-01,2024,40.7127281,-74.0060152,313.534,115704.22984429121
19980,6,77000,year,"Washington, DC",Junior Architect,Corporate,501+,Yes,Paid Overtime,18.0,10000.0,Full-time,3,26-30,Male,Yes,,Yale University,,2024-07-01,2024,38.8950368,-77.0365427,313.534,77471.5278087863
19978,7,87000,year,"Los Angeles, CA",Project Architect,Boutique,2-5,,No Overtime,10.0,,Full-time,8-10,31-35,Female,No,American University of Sharjah,"University of California, Los Angeles (UCLA)",,2024-07-01,2024,34.0536909,-118.242766,313.534,87532.76518655075
19977,4,76500,year,"Atlanta, GA",Intermediate Designer,Corporate,201-500,Yes,Unpaid Overtime,,550.0,Full-time,3-5,26-30,Male,No,Kennesaw State University,,,2024-07-01,2024,33.7489924,-84.3902644,313.534,76968.46593989807
19975,7,140000,year,"Sioux Falls, SD",Principal,,201-500,Yes,,,12000.0,Full-time,11-15,41-45,Other,Yes,,,,2024-07-01,2024,43.5476008,-96.7293629,313.534,140857.32328870235
19974,9,80080,year,"Seattle, WA",Intermediate Architect,Corporate,11-15,Yes,Paid Overtime,21.0,0.0,Full-time,6-7,26-30,Male,Yes,Arizona State University,Tulane University,,2024-07-01,2024,47.6038321,-122.330062,313.534,80570.38892113774
19973,5,100000,year,"Abilene, TX",Principal,,2-5,Yes,,15.0,10000.0,,11-15,41-45,Male,Yes,,The University of Texas at Austin,,2024-07-01,2024,32.44645,-99.7475905,313.534,100612.37377764453
19972,8,57000,year,"Columbus, OH",Intermediate Architect,Individual,51-100,Yes,Paid Overtime,21.0,800.0,Full-time,2,21-25,Female,No,Kent State University,,,2024-07-01,2024,39.9622601,-83.0007065,313.534,57349.05305325738
19971,7,84000,year,"Ridgway, CO",Owner,Boutique,2-5,,,,,Full-time,3-5,26-30,Male,Yes,,Kansas State University,,2024-07-01,2024,38.1527685,-107.761726,313.534,84514.3939732214
19970,8,80000,year,"New York, NY",Associate,Starchitect,101-200,Yes,Unpaid Overtime,20.0,,Full-time,3-5,26-30,Male,No,University at Buffalo,,,2024-07-01,2024,40.7127281,-74.0060152,313.534,80489.89902211563
19968,8,112000,year,"Seattle, WA",Designer,Corporate,51-100,Yes,No Overtime,14.0,8000.0,Full-time,8-10,31-35,Male,No,Illinois Institute of Technology (IIT),,,2024-07-01,2024,47.6038321,-122.330062,313.534,112685.85863096188
19967,7,100000,year,"Los Angeles, CA",Project Architect,Corporate,501+,Yes,No Overtime,,5000.0,Full-time,6-7,31-35,Male,Yes,University of Southern California (USC),,,2024-07-01,2024,34.0536909,-118.242766,313.534,100612.37377764453
19966,9,76000,year,"Phoenix, AZ",Project Manager,Individual,2-5,Yes,Paid Overtime,10.0,10000.0,Full-time,3,26-30,Male,No,Arizona State University,,,2024-07-01,2024,33.4484367,-112.074141,313.534,76465.40407100985
19965,10,93000,year,Washington,Intermediate Designer,,501+,Yes,,,,Full-time,3-5,26-30,Male,No,The Pennsylvania State University (Penn State),,,2024-07-01,2024,38.8950368,-77.0365427,313.534,93569.50761320943
19964,6,100000,year,"New York, NY",Owner,Corporate,501+,Yes,Paid Overtime,,,Full-time,8-10,31-35,Female,No,New York Institute of Technology (NYIT),,,2024-07-01,2024,40.7127281,-74.0060152,313.534,100612.37377764453
19963,6,100000,year,"New York, NY",Owner,Corporate,501+,Yes,Paid Overtime,,,Full-time,8-10,31-35,Female,No,,,,2024-07-01,2024,40.7127281,-74.0060152,313.534,100612.37377764453
19962,4,88000,year,"Portland, OR",Senior Designer,,201-500,,,,,,11-15,36-40,Female,No,,,,2024-07-01,2024,45.5202471,-122.674194,313.534,88538.8889243272
19961,5,109000,year,"Charlottesville, VA",Project Manager,,501+,Yes,No Overtime,,,Full-time,21-25,46-50,Male,Yes,,,,2024-07-01,2024,38.029306,-78.4766781,313.534,109667.48741763254
19960,7,62000,year,"Des Moines, IA",Designer,,6-10,,,,,,2,36-40,Male,No,,Iowa State University,,2024-07-01,2024,41.5868654,-93.6249494,313.534,62379.67174213961
19959,6,77000,year,"San Francisco, CA",Designer,,16-30,Yes,,,,,2,31-35,Female,No,,,,2024-07-01,2024,37.7792588,-122.4193286,313.534,77471.5278087863
19958,6,74880,year,"Detroit, MI",Designer,Corporate,201-500,,No Overtime,15.0,3000.0,Full-time,6-7,26-30,Female,No,University of Detroit Mercy,University of Detroit Mercy,,2024-07-01,2024,42.3315509,-83.0466403,313.534,75338.54548470023
19957,6,68000,year,"New York, NY",Designer,Starchitect,101-200,Yes,Unpaid Overtime,20.0,,Full-time,3-5,26-30,Male,No,Mississippi State University,Cranbrook Academy of Art,,2024-07-01,2024,40.7127281,-74.0060152,313.534,68416.41416879829
19956,6,87500,year,"San Francisco, CA",Designer,Boutique,6-10,,No Overtime,8.0,,Full-time,6-7,36-40,Female,No,California College of the Arts,,,2024-07-01,2024,37.7792588,-122.4193286,313.534,88035.82705543897
19955,5,50000,year,"Portland, OR",Designer,,11-15,,,,,,3,26-30,Male,No,,,,2024-07-01,2024,45.5202471,-122.674194,313.534,50306.18688882227
19954,7,67500,year,"Salem, MA",Designer,Boutique,16-30,Yes,Unpaid Overtime,14.0,3000.0,Full-time,3-5,26-30,Female,No,Wentworth Institute of Technology,Wentworth Institute of Technology,,2024-07-01,2024,42.5195292,-70.8967226,313.534,67913.35229991007
19953,5,69400,year,"Kansas City, MO",Designer,Corporate,501+,Yes,Paid Overtime,,,Full-time,1,26-30,Female,No,,,,2024-07-01,2024,39.100105,-94.5781416,313.534,69824.98740168531
19952,8,105000,year,Wisconsin,Project Manager,Individual,51-100,Yes,No Overtime,,,Full-time,8-10,31-35,Male,No,,,,2024-07-01,2024,44.4308975,-89.6884637,313.534,105642.99246652676
19951,6,88000,year,"Austin, TX",Designer,Other,51-100,Yes,Unpaid Overtime,15.0,7000.0,Full-time,6-7,36-40,Male,No,University of Wisconsin-Milwaukee,University of Michigan,,2024-07-01,2024,30.2711286,-97.7436995,313.534,88538.8889243272
19950,3,150000,year,"New York, NY",Interior Designer,Other,101-200,Yes,No Overtime,10.0,10000.0,Full-time,31-40,51-55,Female,Yes,University of Cincinnati,,,2024-07-01,2024,40.7127281,-74.0060152,313.534,150918.5606664668
19949,6,55000,year,"Austin, TX",Designer,Corporate,501+,Yes,,15.0,,Full-time,2,26-30,Female,No,Texas A&M University,Texas A&M University,,2024-07-01,2024,30.2711286,-97.7436995,313.534,55336.805577704494
19947,8,109000,year,"Omaha, NE",Project Manager,Corporate,31-50,Yes,No Overtime,15.0,27000.0,Full-time,16-20,36-40,Male,Yes,University of Nebraska-Lincoln,,,2024-07-01,2024,41.2587459,-95.9383758,313.534,109667.48741763254
19944,9,63250,year,"Washington, DC",Interior Architect,Corporate,201-500,Yes,Unpaid Overtime,,2000.0,Full-time,< 1,26-30,Female,No,George Washington University,George Washington University,,2024-07-01,2024,38.8950368,-77.0365427,313.534,63637.32641436017
19942,9,110000,year,"Chicago, IL",Senior Architect,Corporate,51-100,Yes,Unpaid Overtime,32.0,5000.0,Full-time,21-25,51-55,Male,Yes,University of Detroit Mercy,,,2024-07-01,2024,41.8755616,-87.6244212,313.534,110673.61115540899
19941,6,75000,year,"Washington, DC",Interior Architect,,11-15,Yes,,,,,1,26-30,Female,No,,,,2024-07-01,2024,38.8950368,-77.0365427,313.534,75459.2803332334
19940,7,85000,year,"New York, NY",Project Architect,Boutique,2-5,Yes,Unpaid Overtime,10.0,,Full-time,3-5,26-30,Male,Yes,Cornell University,,,2024-07-01,2024,40.7127281,-74.0060152,313.534,85520.51771099785
19939,8,106000,year,"New York, NY",Senior Architect,,101-200,,,,,,8-10,36-40,Male,No,,,,2024-07-01,2024,40.7127281,-74.0060152,313.534,106649.11620430321
19936,6,41600,hour,"San Antonio, TX",Junior Designer,Individual,2-5,,Unpaid Overtime,15.0,2300.0,Full-time,2,26-30,Male,No,University of Texas at San Antonio,,,2024-07-01,2024,29.4246002,-98.4951405,313.534,41854.74749150013
19935,3,80000,year,"Charlotte, NC",Project Architect,Boutique,16-30,Yes,Unpaid Overtime,14.0,2000.0,Full-time,8-10,31-35,Female,Yes,University of Florida,University of North Carolina at Charlotte,,2024-07-01,2024,35.2272086,-80.8430827,313.534,80489.89902211563
19934,10,130000,year,"San Antonio, TX",Senior Architect,Other,501+,Yes,No Overtime,25.0,13000.0,Full-time,8-10,31-35,Male,Yes,,,,2024-07-01,2024,29.4246002,-98.4951405,313.534,130796.0859109379
19933,8,82800,year,Minnesota,Intermediate Architect,Corporate,201-500,Yes,No Overtime,20.0,1000.0,Full-time,3-5,31-35,Male,Yes,,,,2024-07-01,2024,45.9896587,-94.6113288,313.534,83307.04548788967
19932,8,225000,year,"New York, NY",Senior Architect,Other,11-15,Yes,,15.0,,Full-time,21-25,56-60,Male,Yes,University of Illinois Chicago,Pratt Institute,,2024-07-01,2024,40.7127281,-74.0060152,313.534,226377.84099970022
19931,6,78500,year,"Austin, TX",Intermediate Designer,Other,11-15,Yes,Unpaid Overtime,20.0,10000.0,Full-time,3-5,26-30,Male,No,University of Dallas,,,2024-07-01,2024,30.2711286,-97.7436995,313.534,78980.71341545095
19930,10,110000,year,"Los Angeles, CA",Associate,Corporate,501+,Yes,Unpaid Overtime,,,Full-time,8-10,36-40,Female,Yes,,,,2024-07-01,2024,34.0536909,-118.242766,313.534,110673.61115540899
19928,8,118000,year,"San Francisco, CA",Project Manager,Boutique,31-50,Yes,Unpaid Overtime,15.0,5000.0,Full-time,11-15,31-35,Male,Yes,,,,2024-07-01,2024,37.7792588,-122.4193286,313.534,118722.60105762056
19927,8,108000,year,"Detroit, MI",Senior Architect,Boutique,51-100,Yes,Unpaid Overtime,18.0,2000.0,Full-time,8-10,31-35,Male,Yes,University of Detroit Mercy,University of Detroit Mercy,,2024-07-01,2024,42.3315509,-83.0466403,313.534,108661.3636798561
